-1|0|0|doc33-1|#超长质保超高性价比景逸suv受欢迎#高配低价成就市场典范拼车模、比促销，这些方法虽然在短时间内能hold住消费者，但高性价比才是领跑销量的诀窍，景逸suv这匹黑马在市场上率先悟出了这个道理，凭借“三高三低”的六大优势成为了细分市场中高性价比的典范。
-1|0|0|doc92-2|易道现在太火了，上次订车高峰期我都没订上。。
-1|0|0|doc94-1|我个人还是新揽胜，因为我喜欢开suv.
-1|0|0|doc148-2|但玩civic的人都知道，type-r的k20a引擎系多么出色、经典的作品！
-1|0|0|doc230-2|今天又试了试新帕萨特，感觉比迈腾好，至少动力系统和降噪方面比迈腾强。
-1|0|0|doc295-1|印象中，身边几个奔驰s的朋友倒是很喜欢去搜狐。
-1|0|0|doc323-1|不论大牌只要国产化很多车内空气质量不合格，于是我们最喜欢买二年左右的二手车，已经被吸得查不多了，而且性价比很高
-1|0|0|doc345-1|日产价格稳定，值得拥有！
-1|0|0|doc1301-1|说报销打的费，我有个朋友周小胖车子修了6天，如果要报销打的，要这个那个的，看来还是算了吧，专营店还送我7788的保养，都比电销便宜呢…
-1|0|0|doc1511-1|有的客户说不好一点就是贱价格已经快放到底线了还tm磨磨唧唧看了便宜的车还想买更贵的车我是怕首付都付不起还说哪里哪里便宜日系车要打折卖我去你妹的你不买车我不求你也不差你这一单可你别侮辱车的价值好歹丰田品牌价值世界第一
-1|0|0|doc2197-1|q5现在优惠1万以上还有送精品啥的，保养比奔驰好点。
-1|0|0|doc2595-1|路上新速腾明显增多，同样是一汽大众，同样是家族式外观，个人感觉新速腾的外观明显胜于新迈腾的改变，而同级别的新帕萨特外观也要比迈腾漂亮好几分！
-1|0|0|doc2619-1|日本人在泰国做的汽车销售真不是一般的好！
-1|0|0|doc2651-1|两款车偏重点不同，奇骏在承载方面优势很大！
-1|0|0|doc2854-1|中国车王卢宁军：a60操控性堪比宝马“制动效率和制动效果，超出我的判断，领先其他同级别车型，堪比奥迪、宝马等豪华车型，安全、操控俱佳，是一款真正的幸福座驾。
-1|0|0|doc2967-1|没关系，帕萨特+迈腾还在延续神车的dna.....
-1|0|0|doc3012-1|大众有一款神车叫高尔夫，它加两个不一样的屁股就分别变成了速腾和朗逸，改个敞篷就是eos，放大一点就是帕萨特，迈腾和cc，再放大一点就是辉腾；
-1|0|0|doc3051-1|这车真好看！
-1|0|0|doc3058-1|动力4.2升的v8发动机，最高时速301km/h，奥迪r8，一款无与伦比的超级跑车。
-1|0|0|doc3095-3|三轮丰田好，缺腿也能跑！
-1|0|0|doc3111-1|总的来看迈腾的性价比还是不错的，最后小8建议你考虑1.8t的。
-1|0|0|doc3111-3|#车友问答#亲，小8认为迈腾1.4t家用足够，后排空间和后备箱的空间那是没话说了，在同系中优势明显。
-1|0|0|doc3251-1|#西蒙汽车##新帕萨特#全新动力系统和传动系统的搭配让新帕萨特的动力性以及燃油经济性比帕萨特新领域好了不止一点点。
-1|0|0|doc3339-1|感觉一汽丰田有一种独特的魅力，在不断吸引着我期待人品爆发啊~
-1|0|0|doc3411-1|尊瑞#，融粹丰田先进混合动力科技，兼优全面提升的隔音系统与比肩顶级豪车的高级配置，在启动时仅依靠电动机的动力启动，基本可以达到零噪音，让您安享驾乘乐趣。
-1|0|0|doc3436-1|迈腾是我的最爱阿那啥，据悉，一汽大众会在#1111购物狂欢节#前将至少30个月的薪水打到员工的支付宝账号中。
-1|0|0|doc3580-1|奔驰品牌当然意味着名贵豪华。
-1|0|0|doc3640-1|广汽丰田敏锐的洞察到这一市场转变，并迅速推出至尊体验版的#新汉兰达#迎合市场的发展需求，获得了众多消费者的青睐。
-1|0|0|doc3694-1|全新迈腾又一鲜为人知的靓点:在夜间远光灯打开的状态下挂倒档，前端的雾灯和另外两只弯道灯(亦称十字路口灯/转弯补光灯)会自动点亮.
-1|0|0|doc3769-1|三款旅行车，我中意大众迈腾alltrack
-1|0|0|doc3807-1|#迈腾旅行轿车#平稳扎实的底盘功夫就像小说中的武林高手，独步在开阔的平原上，绝尘而去。
-1|0|0|doc3990-1|奥迪r8spyder更是r8超跑家族中最具个性的车型，是理性追求与感性抒发的巅峰之作。
-1|0|0|doc4026-1|直接在生态广场停了3辆车：r8q7a4l。r8今日一见果真霸气啊！
-1|0|0|doc4037-1|现在越看那个迈腾旅行车越喜欢大众终于有一台让我觉得不错的旅行车了
-1|0|0|doc4286-1|奥迪a4我开过，2.0t提速不到8秒，很爽。
-1|0|0|doc4325-1|奥迪还是挺结实的，气下囊，气帘也被证实可弹出且弹出及时，通过路试二星碰撞测试，安全有保障
-1|0|0|doc4480-1|#红源奥迪小贴士#奥迪a4allroadquattro是市场中独一无二的高档中型全路况四驱旅行车。
-1|0|0|doc4480-2|具备比avant这种漂亮的旅行车更佳的越野通过性，同时也拥有比suv更好的舒适性，集众家之长，成就“全路况环境下行驶”的强悍征服者！
-1|0|0|doc4529-1|奥迪a8l本月表现良好，环比涨幅达19.31%超越宝马7系领跑关注指数，同时在口碑和活跃度指数分列第四和第二。
-1|0|0|doc4632-1|我开了这几年的迈腾，觉得照明系统方面最有用的其实是那个低速转向侧方辅助照明功能，在黑咕隆咚路况不明的地方拐弯，真心好使！
-1|0|0|doc4681-1|#easyopen#是迈腾2012款最炫的配置，在此系统帮助下，在感应钥匙随身携带的情况下，驾驶员只需把脚扫过后保险杠底部的感应器，后备箱盖便会自动开启，大大方便了双手持物的车主装载物品。
-1|0|0|doc4841-1|从b6开始，最新的大众b级车开始在#一汽-大众#的长春工厂生产，也就是我们所熟知的以“动力、操控、科技、品质”赢得国内b级车用户的magotan迈腾系列，根据权威的第三方机构调研，迈腾位列中高级车品牌形象第一名。
-1|0|0|doc4966-1|稳坐钓鱼台――图解2013款奥迪a4：奥迪的成就近几年大家有目共睹，a4一直是奥迪重点“培养”对象，自从在国内市场实施轴距加长的举动之后，赢得了众多消费者的青睐。
-1|0|0|doc5015-1|奥迪永远是汽车科技先驱的代表，也是高品质轿车的典范，喜欢audi，也支持一下audi!
-1|0|0|doc5033-1|#迈步同行#从08款到09款，再到今天的全新迈腾，迈友“东洲居士”一直心无旁骛，主要是因为迈腾低凋却不失激情、动力充沛且不失灵活。
-1|0|0|doc5083-1|a4allroad我很喜欢，望它给我带来非凡体验！
-1|0|0|doc5116-1|奥迪的混合动力跑起来好安静我在#上海国际赛车场#
-1|0|0|doc5187-1|#迈腾#的轮胎最高速度等级为y级，能够保证轮胎承受最高300km/h的速度，承受能力远高于帕萨特的v级轮胎的240km/h。
-1|0|0|doc5249-1|全新迈腾就能给您这样的感受，全车采用加强的发动机舱隔音垫、加厚的后门玻璃、消除地面传给车身震动的柔性后轴等十大静音降噪设计，高速行驶时，能将风噪隔绝在车外，甚至在低速行驶时，也能消除极微弱的噪音。
-1|0|0|doc5301-1|这个推荐不给力吧，tsi+dsg技术都是第一代的，且dsg问题正在爆发，价格高，配置低，换我绝对推荐新蒙迪欧-致胜2.0gtdi，比起迈腾的变脸，致胜的变心来的更有诚意！
-1|0|0|doc5303-1|本来要买飞腾的，最后提了瑞虎，因为还是城市道路用得多，瑞虎舒适性好些，性价比高。
-1|0|0|doc5358-1|沃尔沃s60在日前美国公路安全保险协会（iihs）进行的全新小重叠面碰撞测试中获得了最好成绩“优”！
-1|0|0|doc5550-1|一汽丰田卡罗拉，汇聚时代车市精华，耀世而生！
-1|0|0|doc5585-1|#迈腾#的泊车系统设计巧妙、具有科技感，高清晰摄像头，图像清晰，拥有动静态双重停车线，给您最人性化的科技享受。
-1|0|0|doc5607-1|奥迪a1sportback看似小身板，但装的都是满满的友情与梦想！
-1|0|0|doc5708-1|新款迈腾的尾灯和辉腾一样哦，就是没有passat那样枪的霸气，而是枪杆弯了的。。
-1|0|0|doc5781-1|#上海-安吉斯鸿#进入中国市场之初，斯柯达就将“运动”作为品牌营销的亮点之一，车子质量不错，与大众公用平台，晶锐有polo竞争。
-1|0|0|doc5810-1|三款哑光奥迪r8――醉人的红，火热的橙，美丽的黑，都是大爱。
-1|0|0|doc5969-1|每个人都喜欢跑车，我个人最喜欢bugatti.
-1|0|0|doc5989-1|迈腾3.0v6和cc3.0v6均采用了经典的vr6发动机，它是大众集团最为经典的v12发动机的一半，、堪称汽车动力系统里的一朵奇葩，特殊的小夹角结构可以使其占用更小的空间，为车辆整体的结构布局提供了更为广阔的可行性。
-1|0|0|doc6306-1|在这样一款高度智能化、科技化、安全、低油耗的三厢家轿中，新思域无论是乘坐还是驾驶都充满了新鲜感，这无疑提升了驾驶乐趣和车型魅力。
-1|0|0|doc6555-1|创造一个时代不仅需要勇气，更需要实力，从cr-v时代，到艾力绅时代，东风本田一直都很用心。
-1|0|0|doc6624-1|顺便看看车，大众迈腾不错啊！
-1|0|0|doc6786-1|奥迪a8l率先使用了全铝车身，不仅坚固耐用，而且减轻了车身重量，为汽车带来更加强劲的动力表现。
-1|0|0|doc6786-2|全新奥迪a8l标配了quattro全时四轮驱动系统、自适应空气悬挂、奥迪驾驶模式选项等奥迪品牌引以为傲的高科技配置。
-1|0|0|doc6803-1|其实广州以前还有好多款老车，比如日产公爵y30以前是中国大酒店的出租车，全的，也是很怀念。
-1|0|0|doc6803-2|怀念广州八九十年代的出租车和老车，丰田皇冠120就是很典型的车型，它的车型也是比较耐看，印象很深刻！
-1|0|0|doc6830-1|奇瑞a3搭载了奇瑞首款自主cvt变速箱，拥有完全自主知识产权，试驾过程中其平顺性表现还是值得肯定的，另外变速箱拥有学习功能，可以领悟驾驶员的驾驶风格而做出调整。
-1|0|0|doc6973-1|大众近五年来在中国市场创造的销售神话的同时，让我联想到了08年的丰田。
-1|0|0|doc7006-1|24日，江淮、奇瑞、长城、长安、海马等民族品牌成为第27届圣保罗车展上一大亮点，中国汽车品牌也走向世界啦，国货当自强，国人还是要多多支持咱们自己的品牌，大家说是吗？
-1|0|0|doc7014-1|#恭喜中汽西南再添新品牌#德国进口大众西雅特7折超低价格开卖，直接冲击高尔夫gti、高尔夫、奥迪a3、宝马118i、福克斯、英朗gt，更高的配置、更强的操控、同样的价格，不选西雅特情何以堪。
-1|0|0|doc7082-1|其实我不喜欢奔驰宝马奥迪，我喜欢凌志，对它有种独特的情感，每次路上有一辆凌志开过去，我就会停住脚多看几眼。
-1|0|0|doc7342-2|迈腾就相对低调，于是我收回“什么腾都会让人蛋疼，绝不考虑”，真的还是可以考虑的。
-1|0|0|doc7364-1|奥迪已经不烧机油了，请不要乱说
-1|0|0|doc7462-1|一汽-大众迈腾是安全的最佳选择(uc浏览器)
-1|0|0|doc7496-1|这款旅行车空间大，省油，动力好，功能强大，是最最适合自驾游的车哦，太稀饭了
-1|0|0|doc7552-1|昂贵的材质配上超快的速度，真牛！
-1|0|0|doc7632-1|我也好喜欢宝马啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
-1|0|0|doc7685-1|沃尔沃注重安全不是浪得虚名啊相比奔驰和奥迪的碰撞成绩就太让人失望了。
-1|0|0|doc7773-1|广汽丰田敏锐的洞察到这一市场转变，并迅速推出至尊体验版的#新汉兰达#迎合市场的发展需求，获得了众多消费者的青睐
-1|0|0|doc7807-1|奥迪t:血统纯正的跑车动力强劲，做工精良操控性好，配置丰富外形太酷了纯白的车身更增添了许多高贵
-1|0|0|doc7830-3|~没关系，帕萨特+迈腾还在延续神车的dna.....
-1|0|0|doc7881-1|这是我家的第一辆车，牌子是迈腾，一汽大众生产的，黑色，外观很漂亮。
-1|0|0|doc8023-1|好低调的大帕萨特！
-1|0|0|doc8041-1|新奥迪a4l全系采用led照明技术的牌照架，使人们在黑暗中也能辨别车辆牌照，而且该灯在示宽灯亮起后也会随之亮起示意车身范围，不仅节省能源、延长使用寿命，而且有助行车安全。
-1|0|0|doc8046-1|简而言之，因为其效率高，能耗低，寿命长，而且绿色环保又漂亮。
-1|0|0|doc8110-1|作为国内惟一成熟的高档车制造基地，一汽-大众严格按照c级车生产标准制造全新迈腾。
-1|0|0|doc8154-1|那是一汽大众4s的服务确实顶呱呱，客户忠诚度很高迈腾是好车。
-1|0|0|doc8217-1|刚看完大众新甲壳虫的广告，比起什么国产速腾，迈腾的广告，不是同一个档次的。
-1|0|0|doc8274-1|前期买的bora1.8t，现正看速腾，迈腾，希望质量始终如一，不负众望！
-1|0|0|doc8293-1|驭动力出品全新奥迪a6l以智能科技带来安全与便捷
-1|0|0|doc8339-1|话说有一次我打车打到过老款奥迪100运气不错，宽敞而且没出租车的臭味
-1|0|0|doc8434-2|凯美瑞#可以用“全能冠军+单项冠军”来形容第七代凯美瑞，在同级车中综合油耗最低、舒适性和安全配置最丰富、自然吸气发动机中提速最快、制动距离最短、风阻系数最小等。
-1|0|0|doc8509-1|就算如果将来发迹了，哥的首选也是卡迪拉克
-1|0|0|doc8509-2|我就看美国车顺眼，福特皮卡，野马，卡迪才是最爱；
-1|0|0|doc8526-2|迈腾驾驶的舒适度和安全性能非常高，除了继承了纯正的德国大众传统之外，针对中国版的迈腾加长了轴距，使得后排的空间得到了极大的提升，底盘悬架的突出使得舒适性大幅度上升。
-1|0|0|doc8575-1|在美国的汽车市场，现代崛起非常快，直逼丰田和本田。
-1|0|0|doc8679-1|#cr-v-开创美好生活#做为城市轻型suv，东风本田cr-v2.0两驱版的综合能力是值得肯定的。
-1|0|0|doc8740-1|迈腾专用定制bilsteinb12避震器套装，性价比及高的避震保证了舒适性的同时，提高了操控性，车身也降低了4cm，何乐而不为？？？
-1|0|0|doc8750-2|德国大众的换代产品将很有可能推出加长版，四缸柴油引擎和减重300公斤的消息让人对于下一代途锐的油耗持乐观态度，可惜柴油版咱们是没福气享受了。
-1|0|0|doc8772-1|比亚迪f3是比亚迪车厂生产的第一款车型，也是除qq外，另一个自主品牌车型传奇，现在经过多次改良后，已经在各方面都比较平衡，无论在性价比还是实力上。
-1|0|0|doc8799-1|丰田威武喔，自产零件，自己维修，洗费不大，但获得美誉或更多的收入
-1|0|0|doc8815-1|但貌似大众集团本地化做得更好。
-1|0|0|doc8907-1|这个造型蛮好！
-1|0|0|doc8937-1|丰田的摩托很威风嘛今年的国庆连休日高速公路车流激增，一旦发生严重拥堵，我们将利用摩托车特勤护卫队其快速，灵活，机动的特点，直接开赴高速公路指挥疏导交通！
-1|0|0|doc8988-1|在沃尔玛山姆会员店看到的国产照明品牌，比亚迪led灯泡，听说销量非常好，是节能环保人士的最佳选择，能节省不少银子。
-1|0|0|doc9032-2|好看~~~~奥迪已经疯了～不过q2看起来比q3好看啊，要是还没买q3，是不是会想：等等q2吧？
-1|0|0|doc9041-1|回家路上遇到一辆奥迪a7，据说它时速超过130就能自动升起尾翼，妈呀太拉风了吧。
-1|0|0|doc9055-1|老在美剧里看见这种大大的全尺寸雪佛兰执法车，今天在大院看见一部，真tm霸气啊……
-1|0|0|doc9084-1|而像比亚迪这样同时将涡轮增压及缸内直喷技术成熟运用的品牌在国内实属少见，目前国内仅有大众和比亚迪同时拥有这两项技术，比亚迪正引领着自主品牌的动力技术潮流。
-1|0|0|doc9091-1|其实福特的流水线，极端重视#流动#，非常的敏捷。
-1|0|0|doc9177-1|奥迪a1五门版的空间实用性对于日常使用来说已经足够。
-1|0|0|doc9191-1|1随心驾驭#长安福特蒙迪欧，不管在什么地方，就好像漆黑中的萤火虫一样，是那样的鲜明，那样的出众。
-1|0|0|doc9191-2|衷心期盼长安福特蒙迪欧在以后的日子里更厚重、更大气、更全面，锐意进取、自我超越，成为大家心中的最爱！
-1|0|0|doc9199-2|新一代的甲壳虫太漂亮了！！
-1|0|0|doc9222-1|雪佛兰corvette超长版跑车，霸气震惊了我!
-1|0|0|doc9238-1|但不管如何，当消费者发现比亚迪有些车造的确实漂亮，现在又了解他们在质量管理上也不含糊，好感一定会增加。
-1|0|0|doc9268-1|4s保养也能如此透明。
-1|0|0|doc9295-1|你喜欢好的，对，几乎德系的车都是很不错，各方面也不会比丰田差。
-1|0|0|doc9295-3|嗯，很不错的一款汽车g6各方面都不错，又有很高的性价比，总之，我推荐的是德系的车子，大众各种款式，满足低中高端的不同阶段的人，还有就是g6
-1|0|0|doc9318-1|#东风honda上海9周年#东风本田是国内著名的汽车厂商，虽然旗下的产品并不丰富，但旗下的cr-v、思域等车型在细分成绩市场上均取得了不错的销售成绩。
-1|0|0|doc9352-1|全新别克gl8前脸延续家族车型的特征，时尚现代的饱满外型，宽大舒适的驾乘空间，以及采用智能科技化的装备，突显出新一代gl8独特的尊贵地位，以首席商务舱的称号来形容它，绝对不为过。
-1|0|0|doc9360-1|看好比亚迪的理由很简单：中国最具创新性的汽车制造商。
-1|0|0|doc9372-3|但自从彼得希瑞尔来到起亚，现代建立五大设计中心，韩国车越来越漂亮，销量在部分市场（如中国）大有追赶日系之势。
-1|0|0|doc9401-1|1汽车趣闻#图中这辆车看起来十分“骨感”，但是别被你的眼睛迷惑，这可是一台被完整修复的1939年古董赛车，不仅如此，他还搭载了可输出200马力的福特flatheadv8发动机，飞驰起来可是动力十足！
-1|0|0|doc9406-1|作为大众汽车销量最多的车型，与大众甲壳虫一样，高尔夫在世界汽车工业的发展史上都有着重要的意义。
-1|0|0|doc9406-2|自1974年诞生以来，golf高尔夫已有37年的历史，至今历经六代发展，其累计销量也已经达到了接近3000万辆，仅次于3200万辆的丰田花冠，成为排名第二的全球最畅销家用车。
-1|0|0|doc9422-1|碉堡了#福特乐活#姑娘们都很喜欢吧福特fab1――这是福特专门为电影《太阳鸟》而特别制作的一款陆空三栖六轮跑车，它的外观，尤其是前脸造型沿用了很多福特经典跑车雷鸟的设计元素电影里它可是能跑，能飞，能下水
-1|0|0|doc9451-1|最牛逼的是奔驰c200quattroamg。。。。
-1|0|0|doc9479-1|很喜欢福特的车，很帅气的车啊#新福克斯赛车涂装大赛#
-1|0|0|doc9492-1|不得不说奥迪家族前脸就是比大众好看。
-1|0|0|doc9512-1|我最期待的车型，不知道这次什么定位，应该还是偏运动，既然偏运动，就用过把powershift调的更激情点，福特的发动机是牛逼，这次内饰进步明显，就是不知道这个大嘴造型中国人接不接受，要是接受就好说了，动力，外观，内饰，空间，油耗，操控，还有福特一直比大众靠谱的价格，希望能有好成绩吧
-1|0|0|doc9549-1|美国最受欢迎肌肉跑车之一的雪佛兰克尔维特除了拥有便宜又大碗的美誉之外，它同时也是偷车贼相当喜爱锁定的目标。
-1|0|0|doc9565-1|性能的话我觉得你还不如买k6性价比最高的我觉得是他，排量，极速外形对于我来说足够了改啦？
-1|0|0|doc9571-1|10年前奥迪用led技术引领了灯光潮流，让座驾鲜明可辨。
